nazov,date,daily_pocet_do,daily_pocet_z,daily_total,zemepisna_sirka,zemepisna_dlzka,smer_do,smer_z,weekday,is_weekend,month,year
#4 - Dolnozemská,2025-04-02,370,353,723,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,4,2025
#4 - Dolnozemská,2025-04-03,1025,945,1970,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,4,2025
#4 - Dolnozemská,2025-04-04,1625,1501,3126,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,4,2025
#4 - Dolnozemská,2025-04-05,1052,1061,2113,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,4,2025
#4 - Dolnozemská,2025-04-06,108,115,223,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,4,2025
#4 - Dolnozemská,2025-04-07,208,152,360,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,4,2025
#4 - Dolnozemská,2025-04-08,274,278,552,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,4,2025
#4 - Dolnozemská,2025-04-09,615,600,1215,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,4,2025
#4 - Dolnozemská,2025-04-10,208,212,420,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,4,2025
#4 - Dolnozemská,2025-04-11,471,470,941,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,4,2025
#4 - Dolnozemská,2025-04-12,1889,1816,3705,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,4,2025
#4 - Dolnozemská,2025-04-13,1348,1314,2662,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,4,2025
#4 - Dolnozemská,2025-04-14,1076,1030,2106,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,4,2025
#4 - Dolnozemská,2025-04-15,136,139,275,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,4,2025
#4 - Dolnozemská,2025-04-16,1251,1178,2429,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,4,2025
#4 - Dolnozemská,2025-04-17,676,603,1279,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,4,2025
#4 - Dolnozemská,2025-04-19,1331,1285,2616,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,4,2025
#4 - Dolnozemská,2025-04-21,2289,2233,4522,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,4,2025
#4 - Dolnozemská,2025-04-22,1345,1379,2724,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,4,2025
#4 - Dolnozemská,2025-04-23,1604,1516,3120,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,4,2025
#4 - Dolnozemská,2025-04-24,472,471,943,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,4,2025
#4 - Dolnozemská,2025-04-25,81,91,172,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,4,2025
#4 - Dolnozemská,2025-04-26,651,647,1298,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,4,2025
#4 - Dolnozemská,2025-04-27,2853,2654,5507,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,4,2025
#4 - Dolnozemská,2025-04-28,1222,1204,2426,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,4,2025
#4 - Dolnozemská,2025-04-29,1558,1522,3080,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,4,2025
#4 - Dolnozemská,2025-04-30,1294,1284,2578,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,4,2025
#4 - Dolnozemská,2025-05-01,3390,3453,6843,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,5,2025
#4 - Dolnozemská,2025-05-02,1786,1783,3569,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,5,2025
#4 - Dolnozemská,2025-05-03,2226,2177,4403,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,5,2025
#4 - Dolnozemská,2025-05-04,349,356,705,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,5,2025
#4 - Dolnozemská,2025-05-05,82,119,201,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,5,2025
#4 - Dolnozemská,2025-05-06,283,311,594,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,5,2025
#4 - Dolnozemská,2025-05-07,556,570,1126,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,5,2025
#4 - Dolnozemská,2025-05-08,935,1000,1935,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,5,2025
#4 - Dolnozemská,2025-05-09,871,901,1772,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,5,2025
#4 - Dolnozemská,2025-05-10,1997,1946,3943,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,5,2025
#4 - Dolnozemská,2025-05-11,1589,1540,3129,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,5,2025
#4 - Dolnozemská,2025-05-12,797,775,1572,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,5,2025
#4 - Dolnozemská,2025-05-13,1087,1076,2163,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,5,2025
#4 - Dolnozemská,2025-05-14,1575,1462,3037,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,5,2025
#4 - Dolnozemská,2025-05-15,430,470,900,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,5,2025
#4 - Dolnozemská,2025-05-16,558,540,1098,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,5,2025
#4 - Dolnozemská,2025-05-17,561,545,1106,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,5,2025
#4 - Dolnozemská,2025-05-18,273,285,558,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,5,2025
#4 - Dolnozemská,2025-05-19,390,401,791,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,5,2025
#4 - Dolnozemská,2025-05-20,1421,1368,2789,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,5,2025
#4 - Dolnozemská,2025-05-21,1144,1111,2255,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,5,2025
#4 - Dolnozemská,2025-05-22,515,475,990,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,5,2025
#4 - Dolnozemská,2025-05-23,439,440,879,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,5,2025
#4 - Dolnozemská,2025-05-24,1386,1427,2813,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,5,2025
#4 - Dolnozemská,2025-05-25,2394,2385,4779,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,5,2025
#4 - Dolnozemská,2025-05-26,248,303,551,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,5,2025
#4 - Dolnozemská,2025-05-27,1243,1328,2571,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,5,2025
#4 - Dolnozemská,2025-05-28,622,630,1252,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,5,2025
#4 - Dolnozemská,2025-05-29,488,515,1003,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,5,2025
#4 - Dolnozemská,2025-05-30,767,773,1540,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,5,2025
#4 - Dolnozemská,2025-05-31,2666,2481,5147,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,5,2025
#4 - Dolnozemská,2025-06-01,2365,2153,4518,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,6,2025
#4 - Dolnozemská,2025-06-02,1216,1159,2375,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,6,2025
#4 - Dolnozemská,2025-06-03,1037,989,2026,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,6,2025
#4 - Dolnozemská,2025-06-04,1734,1723,3457,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,6,2025
#4 - Dolnozemská,2025-06-05,1524,1449,2973,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,6,2025
#4 - Dolnozemská,2025-06-06,1612,1645,3257,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,6,2025
#4 - Dolnozemská,2025-06-07,1608,1722,3330,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,6,2025
#4 - Dolnozemská,2025-06-08,202,337,539,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,6,2025
#4 - Dolnozemská,2025-06-09,1222,1211,2433,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,6,2025
#4 - Dolnozemská,2025-06-10,1384,1318,2702,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,6,2025
#4 - Dolnozemská,2025-06-11,1158,1145,2303,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,6,2025
#4 - Dolnozemská,2025-06-12,1756,1765,3521,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,6,2025
#4 - Dolnozemská,2025-06-13,1452,1439,2891,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,6,2025
#4 - Dolnozemská,2025-06-14,2174,2098,4272,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,6,2025
#4 - Dolnozemská,2025-06-15,2293,2367,4660,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,6,2025
#4 - Dolnozemská,2025-06-16,249,259,508,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,6,2025
#4 - Dolnozemská,2025-06-17,1173,1193,2366,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,6,2025
#4 - Dolnozemská,2025-06-18,1843,1793,3636,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,6,2025
#4 - Dolnozemská,2025-06-19,1444,1515,2959,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,6,2025
#4 - Dolnozemská,2025-06-20,1382,1375,2757,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,6,2025
#4 - Dolnozemská,2025-06-21,2163,2195,4358,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,6,2025
#4 - Dolnozemská,2025-06-22,2386,2334,4720,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,6,2025
#4 - Dolnozemská,2025-06-23,897,906,1803,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,6,2025
#4 - Dolnozemská,2025-06-24,1335,1381,2716,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,6,2025
#4 - Dolnozemská,2025-06-25,1558,1506,3064,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,6,2025
#4 - Dolnozemská,2025-06-26,1116,1116,2232,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,6,2025
#4 - Dolnozemská,2025-06-27,982,1063,2045,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,6,2025
#4 - Dolnozemská,2025-06-28,1639,1694,3333,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,6,2025
#4 - Dolnozemská,2025-06-29,1920,1890,3810,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,6,2025
#4 - Dolnozemská,2025-07-02,1686,1625,3311,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,7,2025
#4 - Dolnozemská,2025-07-03,1120,1144,2264,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,7,2025
#4 - Dolnozemská,2025-07-04,896,949,1845,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,7,2025
#4 - Dolnozemská,2025-07-05,2261,2278,4539,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,7,2025
#4 - Dolnozemská,2025-07-06,1596,1598,3194,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,7,2025
#4 - Dolnozemská,2025-07-07,668,675,1343,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,7,2025
#4 - Dolnozemská,2025-07-08,69,119,188,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,7,2025
#4 - Dolnozemská,2025-07-09,429,432,861,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,7,2025
#4 - Dolnozemská,2025-07-10,842,843,1685,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,7,2025
#4 - Dolnozemská,2025-07-11,995,1035,2030,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,7,2025
#4 - Dolnozemská,2025-07-12,1537,1524,3061,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,7,2025
#4 - Dolnozemská,2025-07-13,2189,2186,4375,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,7,2025
#4 - Dolnozemská,2025-07-14,1494,1443,2937,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,7,2025
#4 - Dolnozemská,2025-07-16,1253,1216,2469,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,7,2025
#4 - Dolnozemská,2025-07-17,395,443,838,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,7,2025
#4 - Dolnozemská,2025-07-18,260,316,576,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,7,2025
#4 - Dolnozemská,2025-07-19,2160,2231,4391,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,7,2025
#4 - Dolnozemská,2025-07-20,2139,2134,4273,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,7,2025
#4 - Dolnozemská,2025-07-21,1051,1066,2117,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,7,2025
#4 - Dolnozemská,2025-07-22,1701,1762,3463,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,7,2025
#4 - Dolnozemská,2025-07-23,1794,1807,3601,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,7,2025
#4 - Dolnozemská,2025-07-24,1014,1035,2049,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,7,2025
#4 - Dolnozemská,2025-07-25,1181,1271,2452,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,7,2025
#4 - Dolnozemská,2025-07-26,448,464,912,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,7,2025
#4 - Dolnozemská,2025-07-27,553,553,1106,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,7,2025
#4 - Dolnozemská,2025-07-28,333,409,742,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,7,2025
#4 - Dolnozemská,2025-07-29,1014,1010,2024,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,7,2025
#4 - Dolnozemská,2025-07-30,1747,1776,3523,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,7,2025
#4 - Dolnozemská,2025-08-01,880,922,1802,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,8,2025
#4 - Dolnozemská,2025-08-02,1753,1667,3420,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,8,2025
#4 - Dolnozemská,2025-08-03,1312,1412,2724,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,8,2025
#4 - Dolnozemská,2025-08-04,804,874,1678,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,8,2025
#4 - Dolnozemská,2025-08-05,2101,2032,4133,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,8,2025
#4 - Dolnozemská,2025-08-06,1446,1456,2902,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,8,2025
#4 - Dolnozemská,2025-08-07,1633,1608,3241,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,8,2025
#4 - Dolnozemská,2025-08-09,1773,1780,3553,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,8,2025
#4 - Dolnozemská,2025-08-10,1711,1731,3442,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,8,2025
#4 - Dolnozemská,2025-08-11,1508,1520,3028,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,8,2025
#4 - Dolnozemská,2025-08-12,1717,1678,3395,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,8,2025
#4 - Dolnozemská,2025-08-13,1474,1564,3038,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,8,2025
#4 - Dolnozemská,2025-08-14,1419,1478,2897,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,8,2025
#4 - Dolnozemská,2025-08-15,1236,1249,2485,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,8,2025
#4 - Dolnozemská,2025-08-16,1365,1371,2736,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,8,2025
#4 - Dolnozemská,2025-08-17,1574,1579,3153,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,8,2025
#4 - Dolnozemská,2025-08-18,1238,1305,2543,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,8,2025
#4 - Dolnozemská,2025-08-19,1876,1823,3699,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,8,2025
#4 - Dolnozemská,2025-08-21,319,355,674,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,8,2025
#4 - Dolnozemská,2025-08-22,744,744,1488,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,8,2025
#4 - Dolnozemská,2025-08-23,1352,1205,2557,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,8,2025
#4 - Dolnozemská,2025-08-24,1988,2002,3990,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,8,2025
#4 - Dolnozemská,2025-08-25,1250,1337,2587,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,8,2025
#4 - Dolnozemská,2025-08-26,1586,1578,3164,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,8,2025
#4 - Dolnozemská,2025-08-27,1499,1443,2942,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,8,2025
#4 - Dolnozemská,2025-08-29,1475,1501,2976,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,8,2025
#4 - Dolnozemská,2025-08-30,856,899,1755,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,8,2025
#4 - Dolnozemská,2025-08-31,665,639,1304,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,8,2025
#4 - Dolnozemská,2025-09-01,1551,1517,3068,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,9,2025
#4 - Dolnozemská,2025-09-02,1049,1072,2121,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,9,2025
#4 - Dolnozemská,2025-09-03,1369,1363,2732,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,9,2025
#4 - Dolnozemská,2025-09-04,1552,1552,3104,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,9,2025
#4 - Dolnozemská,2025-09-05,992,1095,2087,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,9,2025
#4 - Dolnozemská,2025-09-06,1077,1140,2217,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,9,2025
#4 - Dolnozemská,2025-09-07,2249,2223,4472,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,9,2025
#4 - Dolnozemská,2025-09-08,1219,1267,2486,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,9,2025
#4 - Dolnozemská,2025-09-09,1515,1579,3094,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,9,2025
#4 - Dolnozemská,2025-09-10,229,222,451,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,9,2025
#4 - Dolnozemská,2025-09-11,1166,1209,2375,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,9,2025
#4 - Dolnozemská,2025-09-12,823,809,1632,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,9,2025
#4 - Dolnozemská,2025-09-13,1303,1198,2501,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,9,2025
#4 - Dolnozemská,2025-09-14,396,385,781,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,9,2025
#4 - Dolnozemská,2025-09-15,2189,2176,4365,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,9,2025
#4 - Dolnozemská,2025-09-16,371,417,788,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,9,2025
#4 - Dolnozemská,2025-09-17,736,736,1472,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,9,2025
#4 - Dolnozemská,2025-09-18,991,994,1985,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,9,2025
#4 - Dolnozemská,2025-09-19,1221,1272,2493,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,9,2025
#4 - Dolnozemská,2025-09-20,1649,1544,3193,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,9,2025
#4 - Dolnozemská,2025-09-21,1992,1982,3974,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,9,2025
#4 - Dolnozemská,2025-09-22,1569,1547,3116,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,9,2025
#4 - Dolnozemská,2025-09-23,418,444,862,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,9,2025
#4 - Dolnozemská,2025-09-24,77,82,159,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,9,2025
#4 - Dolnozemská,2025-09-25,72,62,134,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,9,2025
#4 - Dolnozemská,2025-09-26,99,98,197,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,9,2025
#4 - Dolnozemská,2025-09-27,864,868,1732,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,9,2025
#4 - Dolnozemská,2025-09-28,1010,978,1988,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,9,2025
#4 - Dolnozemská,2025-09-29,614,619,1233,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,9,2025
#4 - Dolnozemská,2025-09-30,550,573,1123,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,9,2025
#4 - Dolnozemská,2025-10-01,277,330,607,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,10,2025
#4 - Dolnozemská,2025-10-02,397,389,786,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,10,2025
#4 - Dolnozemská,2025-10-03,361,369,730,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,10,2025
#4 - Dolnozemská,2025-10-04,703,697,1400,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,10,2025
#4 - Dolnozemská,2025-10-05,387,349,736,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,10,2025
#4 - Dolnozemská,2025-10-06,89,136,225,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,10,2025
#4 - Dolnozemská,2025-10-07,309,328,637,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,10,2025
#4 - Dolnozemská,2025-10-08,742,736,1478,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,10,2025
#4 - Dolnozemská,2025-10-09,122,111,233,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,10,2025
#4 - Dolnozemská,2025-10-10,238,262,500,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,10,2025
#4 - Dolnozemská,2025-10-11,463,485,948,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,10,2025
#4 - Dolnozemská,2025-10-12,697,690,1387,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,10,2025
#4 - Dolnozemská,2025-10-13,351,386,737,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,10,2025
#4 - Dolnozemská,2025-10-14,488,461,949,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,10,2025
#4 - Dolnozemská,2025-10-15,280,275,555,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,10,2025
#4 - Dolnozemská,2025-10-16,387,390,777,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,10,2025
#4 - Dolnozemská,2025-10-17,301,310,611,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,10,2025
#4 - Dolnozemská,2025-10-18,464,373,837,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,10,2025
#4 - Dolnozemská,2025-10-19,785,686,1471,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,10,2025
#4 - Dolnozemská,2025-10-20,273,253,526,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,10,2025
#4 - Dolnozemská,2025-10-21,333,314,647,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,10,2025
#4 - Dolnozemská,2025-10-23,304,272,576,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,10,2025
#4 - Dolnozemská,2025-10-24,51,52,103,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,10,2025
#4 - Dolnozemská,2025-10-25,0,0,0,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,10,2025
#4 - Dolnozemská,2025-10-28,0,1,1,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,10,2025
#4 - Dolnozemská,2025-10-29,584,565,1149,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,10,2025
#4 - Dolnozemská,2025-10-30,374,359,733,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,10,2025
#4 - Dolnozemská,2025-10-31,391,394,785,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,10,2025
#4 - Dolnozemská,2025-11-01,860,803,1663,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,11,2025
#4 - Dolnozemská,2025-11-02,640,618,1258,48.112534,17.128937,Dunajská hrázda,Petržalka,6,1,11,2025
#4 - Dolnozemská,2025-11-03,64,66,130,48.112534,17.128937,Dunajská hrázda,Petržalka,0,0,11,2025
#4 - Dolnozemská,2025-11-04,484,460,944,48.112534,17.128937,Dunajská hrázda,Petržalka,1,0,11,2025
#4 - Dolnozemská,2025-11-05,379,355,734,48.112534,17.128937,Dunajská hrázda,Petržalka,2,0,11,2025
#4 - Dolnozemská,2025-11-06,338,360,698,48.112534,17.128937,Dunajská hrázda,Petržalka,3,0,11,2025
#4 - Dolnozemská,2025-11-07,350,357,707,48.112534,17.128937,Dunajská hrázda,Petržalka,4,0,11,2025
#4 - Dolnozemská,2025-11-08,161,182,343,48.112534,17.128937,Dunajská hrázda,Petržalka,5,1,11,2025
